,기준_년_코드,기준_분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,점포수,일 수,총 상주인구 수,총 가구 수,아파트 가구 수,비아파트 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수
107,2020,4,골목상권,2110951,신사은행나무공원,25441212.0,16441504.0,27880061.0,31445221.0,61176453.0,49264374.0,3.0,92.0,6486.0,3590.0,0.0,3590.0,13198.0,123.0,7.0,453.0,370.0,130.0,97.0,65.0,161.0,4159060.0,757461.0,775543.0,655756.0,699162.0,827268.0,443868.0,621312.0,644204.0,643692.0,617785.0,611290.0,542586.0,478191.0,12926.0,7220.0,5705.0,52.0,3507.0,3777.0,2859.0,1670.0,1061.0,15.0,1315.0,2106.0,1920.0,1102.0,762.0,37.0,2192.0
108,2020,4,골목상권,2110952,논현목련공원,38784133.0,30471326.0,27979328.0,23978679.0,59474761.0,50077589.0,3.0,92.0,9570.0,6196.0,0.0,6196.0,10754.0,203.0,3.0,889.0,1123.0,151.0,145.0,96.0,171.0,2898320.0,699093.0,605891.0,383327.0,381833.0,481456.0,346724.0,431252.0,431745.0,432664.0,422145.0,416515.0,388028.0,375975.0,,,,,,,,,,,,,,,,,
109,2020,4,골목상권,2110954,국기원,7390529.0,17748271.0,20210274.0,21065605.0,38330099.0,20423519.0,3.0,92.0,4011.0,2846.0,0.0,2846.0,23832.0,54.0,2.0,285.0,228.0,55.0,39.0,53.0,105.0,3768271.0,440040.0,665341.0,670009.0,732468.0,895766.0,364648.0,565874.0,585725.0,585425.0,557270.0,570148.0,509530.0,394299.0,,,,,,,,,,,,,,,,,
110,2020,4,골목상권,2110955,논현초등학교,661674431.0,414640801.0,336315996.0,431724768.0,936879926.0,734494989.0,29.0,92.0,26182.0,16956.0,0.0,16956.0,28811.0,596.0,53.0,3171.0,2403.0,501.0,364.0,234.0,569.0,10265121.0,2411733.0,2188124.0,1395918.0,1386452.0,1698288.0,1184606.0,1527795.0,1540181.0,1539003.0,1495093.0,1472190.0,1369990.0,1320866.0,25393.0,16658.0,8723.0,83.0,5578.0,7711.0,5841.0,3882.0,2292.0,48.0,2817.0,5039.0,4258.0,2826.0,1670.0,35.0,2761.0
111,2020,4,골목상권,2110957,언북중학교,98098873.0,113674535.0,111065253.0,101916136.0,199416333.0,142347970.0,6.0,92.0,5795.0,3565.0,0.0,3565.0,29941.0,141.0,9.0,328.0,738.0,265.0,58.0,115.0,286.0,3801671.0,631581.0,794412.0,684388.0,678083.0,669800.0,343406.0,611060.0,632011.0,629451.0,596386.0,557397.0,410178.0,365194.0,28697.0,17182.0,11508.0,72.0,5858.0,8514.0,6766.0,4137.0,3343.0,15.0,2280.0,4756.0,4609.0,3001.0,2525.0,57.0,3582.0
112,2020,4,골목상권,2110958,역삼역 4번,39030837.0,55597965.0,54049424.0,39895372.0,51902798.0,36191832.0,3.0,92.0,6462.0,4390.0,0.0,4390.0,43230.0,151.0,19.0,839.0,586.0,174.0,93.0,98.0,93.0,3724103.0,513505.0,745784.0,689602.0,711004.0,737245.0,326962.0,598564.0,616080.0,613801.0,575568.0,553801.0,421169.0,345118.0,42240.0,28666.0,13570.0,63.0,7659.0,13523.0,11576.0,6973.0,2443.0,22.0,3663.0,8770.0,8848.0,5673.0,1690.0,41.0,3996.0
113,2020,4,골목상권,2110959,신구중학교,7127928.0,27200595.0,21854386.0,23267986.0,30890511.0,14224624.0,3.0,92.0,3478.0,1601.0,0.0,1601.0,12749.0,61.0,6.0,77.0,67.0,50.0,26.0,72.0,566.0,2233104.0,292617.0,412535.0,410581.0,431317.0,479593.0,206461.0,333682.0,351268.0,349001.0,335799.0,332810.0,293105.0,237440.0,12481.0,6517.0,5961.0,139.0,2815.0,3808.0,2504.0,1783.0,1429.0,50.0,1173.0,2082.0,1655.0,873.0,684.0,89.0,1642.0
114,2020,4,골목상권,2110960,은광여고,30787257.0,49132163.0,37581638.0,46086976.0,98290376.0,63433979.0,3.0,92.0,7464.0,4004.0,0.0,4004.0,27065.0,111.0,64.0,697.0,437.0,111.0,193.0,58.0,770.0,2466753.0,457947.0,539820.0,400832.0,390431.0,430525.0,247195.0,390567.0,395253.0,393623.0,377456.0,358443.0,285258.0,266154.0,25546.0,18368.0,7175.0,56.0,2951.0,5943.0,6854.0,7171.0,2568.0,40.0,1640.0,3961.0,5282.0,5652.0,1793.0,16.0,1311.0
115,2020,4,골목상권,2110961,언주역 3번,64184061.0,76736100.0,107232844.0,82437779.0,164879570.0,102623372.0,7.0,92.0,12252.0,7215.0,0.0,7215.0,26812.0,248.0,12.0,1081.0,1105.0,284.0,214.0,72.0,1126.0,5891086.0,1137424.0,1236676.0,924022.0,928302.0,1040203.0,624457.0,908193.0,925787.0,929137.0,889062.0,852669.0,721238.0,664998.0,25851.0,16841.0,9010.0,70.0,5483.0,7931.0,5602.0,3658.0,3106.0,29.0,2478.0,5132.0,4147.0,2743.0,2311.0,41.0,3005.0
116,2020,4,골목상권,2110963,역삼월드메르디앙아파트,17498843.0,29741659.0,28425236.0,19895877.0,36442453.0,21111647.0,3.0,92.0,13835.0,7371.0,0.0,7371.0,27425.0,237.0,40.0,935.0,1033.0,425.0,247.0,167.0,1329.0,3892005.0,923192.0,826350.0,540993.0,530468.0,622737.0,448265.0,595013.0,596284.0,594841.0,574213.0,556774.0,485386.0,489495.0,,,,,,,,,,,,,,,,,
117,2020,4,골목상권,2110965,언주역 6번,67558778.0,75852482.0,76660447.0,73506495.0,138165576.0,104933396.0,6.0,92.0,10996.0,7155.0,0.0,7155.0,13675.0,288.0,48.0,1521.0,1074.0,383.0,165.0,81.0,446.0,4619503.0,889211.0,1000480.0,748414.0,729612.0,779483.0,472304.0,717221.0,733196.0,731258.0,697114.0,669449.0,554311.0,516953.0,,,,,,,,,,,,,,,,,
118,2020,4,골목상권,2110966,논현2동주민센터,34476942.0,35223492.0,40250730.0,34792314.0,79246068.0,50315695.0,6.0,92.0,12218.0,6234.0,0.0,6234.0,29054.0,169.0,28.0,350.0,501.0,219.0,295.0,242.0,1713.0,7180872.0,1276261.0,1445055.0,1197583.0,1198190.0,1339087.0,724697.0,1111499.0,1151313.0,1155422.0,1102357.0,1053114.0,852576.0,754589.0,27422.0,17538.0,9879.0,65.0,4763.0,7773.0,7077.0,5016.0,2724.0,17.0,2089.0,4522.0,4968.0,3771.0,2171.0,48.0,2674.0
119,2020,4,골목상권,2110967,역삼역 8번,213834575.0,141362654.0,148544449.0,147626847.0,326078114.0,274469803.0,9.0,92.0,8696.0,5871.0,0.0,5871.0,61079.0,235.0,36.0,1363.0,836.0,377.0,129.0,67.0,78.0,3846385.0,720458.0,836827.0,638565.0,620439.0,646280.0,383817.0,604168.0,619296.0,618675.0,586065.0,560932.0,444319.0,412932.0,60705.0,36823.0,23879.0,115.0,10925.0,17002.0,16035.0,14106.0,2519.0,65.0,7128.0,12381.0,9947.0,5650.0,1652.0,50.0,3797.0
120,2020,4,골목상권,2110971,선정릉역 4번,281589603.0,218023969.0,227562362.0,238930238.0,497919768.0,388281092.0,9.0,92.0,16744.0,10573.0,0.0,10573.0,74745.0,469.0,103.0,2297.0,2073.0,523.0,349.0,137.0,724.0,6303994.0,1264474.0,1369874.0,1004423.0,973879.0,1043005.0,648339.0,985004.0,1004210.0,1001523.0,958940.0,916660.0,741531.0,696125.0,73204.0,35861.0,37343.0,185.0,15399.0,20094.0,18092.0,15247.0,4186.0,90.0,8048.0,12361.0,8646.0,4171.0,2545.0,95.0,7351.0
121,2020,4,골목상권,2110972,강남세브란스병원미래의학연구센터,4031231.0,19773100.0,26897053.0,38239859.0,75320775.0,51735952.0,3.0,92.0,15084.0,7489.0,0.0,7489.0,28701.0,272.0,35.0,1012.0,788.0,622.0,345.0,173.0,1227.0,3770046.0,867871.0,831972.0,543282.0,520984.0,588117.0,417823.0,575096.0,576744.0,580012.0,559308.0,538924.0,470437.0,469526.0,26075.0,14646.0,11427.0,216.0,7696.0,7646.0,5984.0,3332.0,1199.0,73.0,3195.0,4587.0,3952.0,1945.0,895.0,143.0,4502.0
122,2020,4,골목상권,2110974,언주중학교,59016936.0,64697926.0,73383490.0,65148285.0,129550079.0,91718586.0,6.0,92.0,13050.0,6146.0,0.0,6146.0,10376.0,287.0,14.0,932.0,779.0,309.0,144.0,73.0,1821.0,4119905.0,995695.0,885463.0,555462.0,547999.0,653113.0,482173.0,620529.0,625995.0,626254.0,605614.0,588423.0,528710.0,524381.0,,,,,,,,,,,,,,,,,
123,2020,4,골목상권,2110975,매봉역 1번,47553897.0,153248515.0,136229571.0,156053371.0,289161671.0,188766280.0,6.0,92.0,7558.0,2956.0,0.0,2956.0,33245.0,103.0,31.0,80.0,105.0,55.0,45.0,65.0,1880.0,1779013.0,341897.0,373299.0,274649.0,273162.0,328614.0,187392.0,266320.0,269453.0,269473.0,262244.0,254701.0,231640.0,225183.0,22420.0,15346.0,7062.0,84.0,4644.0,5712.0,5884.0,4648.0,1437.0,54.0,2422.0,3673.0,4320.0,3677.0,1200.0,30.0,2222.0
124,2020,4,골목상권,2110976,언북초등학교,23169353.0,63434472.0,45664714.0,45196266.0,104094784.0,68387155.0,6.0,92.0,12342.0,5743.0,0.0,5743.0,11643.0,193.0,20.0,382.0,442.0,492.0,236.0,164.0,1703.0,4973503.0,1071068.0,1031661.0,744789.0,728809.0,849040.0,548138.0,719913.0,752904.0,755625.0,731394.0,720602.0,675858.0,617207.0,11067.0,5296.0,5770.0,25.0,3211.0,3775.0,2056.0,1187.0,812.0,5.0,1083.0,1821.0,1178.0,701.0,507.0,20.0,2128.0
125,2020,4,골목상권,2110977,논현로18길,37545042.0,56760911.0,50784017.0,51843639.0,103545436.0,71349709.0,9.0,92.0,9553.0,4726.0,0.0,4726.0,10154.0,221.0,61.0,602.0,807.0,569.0,64.0,31.0,57.0,2632882.0,603974.0,539513.0,359963.0,357845.0,451643.0,319944.0,396985.0,395364.0,395380.0,386559.0,378079.0,341875.0,338639.0,,,,,,,,,,,,,,,,,
126,2020,4,골목상권,2110980,개포지구대옆,13392904.0,23084701.0,16626661.0,18881387.0,45438774.0,31575416.0,3.0,92.0,14013.0,6593.0,0.0,6593.0,25824.0,296.0,55.0,696.0,973.0,688.0,117.0,35.0,545.0,2732926.0,689818.0,566862.0,354715.0,354018.0,438828.0,328682.0,411416.0,408490.0,409227.0,400522.0,390264.0,355756.0,357250.0,25162.0,10281.0,14880.0,88.0,3951.0,5726.0,8389.0,5194.0,1813.0,42.0,1896.0,3243.0,2591.0,1405.0,1104.0,46.0,2055.0
127,2020,4,골목상권,2110981,국악고교사거리,101133903.0,159071640.0,123625123.0,124041431.0,250084888.0,173034518.0,9.0,92.0,15040.0,7137.0,0.0,7137.0,12718.0,368.0,94.0,1082.0,1438.0,962.0,140.0,64.0,8.0,3946900.0,976050.0,819485.0,515914.0,501998.0,651020.0,482436.0,585598.0,582459.0,585136.0,574465.0,565635.0,527560.0,526047.0,12359.0,8276.0,4081.0,26.0,1850.0,3425.0,3175.0,2214.0,1667.0,9.0,980.0,2320.0,2252.0,1450.0,1265.0,17.0,870.0
128,2020,4,골목상권,2110982,강남구보훈회관,13353866.0,12363989.0,18098011.0,21162948.0,40299623.0,29417014.0,3.0,92.0,13068.0,5376.0,0.0,5376.0,6248.0,156.0,20.0,507.0,311.0,147.0,61.0,49.0,3276.0,2657238.0,731493.0,577594.0,319447.0,311016.0,390229.0,327460.0,388408.0,388140.0,388397.0,381881.0,379039.0,363053.0,368320.0,6083.0,3566.0,2516.0,14.0,1266.0,1604.0,1400.0,963.0,835.0,6.0,513.0,1046.0,910.0,527.0,564.0,8.0,753.0
129,2020,4,골목상권,2110983,국립국악고등학교,44955931.0,169713525.0,177663850.0,174835536.0,342878970.0,195210500.0,3.0,92.0,16005.0,6919.0,0.0,6919.0,4618.0,308.0,56.0,802.0,1052.0,760.0,139.0,45.0,114.0,2779898.0,736310.0,575802.0,344318.0,338541.0,440578.0,344350.0,408061.0,403659.0,407993.0,401438.0,397136.0,379947.0,381665.0,3838.0,2458.0,1378.0,13.0,616.0,955.0,928.0,708.0,615.0,2.0,285.0,601.0,613.0,465.0,491.0,11.0,331.0
130,2020,4,골목상권,2110984,포이초등학교(개포목련어린이공원),69110302.0,122471589.0,137764436.0,111764068.0,265447047.0,168602327.0,12.0,92.0,16242.0,6994.0,0.0,6994.0,8520.0,357.0,78.0,1134.0,1214.0,841.0,224.0,76.0,234.0,3385329.0,997176.0,738645.0,398619.0,371914.0,478688.0,400290.0,493202.0,488160.0,492205.0,487069.0,483373.0,468207.0,473114.0,6974.0,4388.0,2576.0,20.0,1326.0,1966.0,1598.0,1256.0,799.0,13.0,815.0,1286.0,925.0,757.0,592.0,7.0,511.0
131,2020,4,골목상권,2110985,청담근린공원,31142185.0,45412383.0,54053968.0,50695147.0,109212709.0,78209951.0,3.0,92.0,8236.0,3721.0,0.0,3721.0,14787.0,115.0,0.0,36.0,137.0,132.0,96.0,53.0,1888.0,1935460.0,439764.0,408448.0,277439.0,272380.0,321119.0,216312.0,283125.0,291664.0,293814.0,285944.0,279294.0,261378.0,240244.0,,,,,,,,,,,,,,,,,
132,2020,4,골목상권,2110988,청담역 3번,17314083.0,26027740.0,27501647.0,34580608.0,60225856.0,40441298.0,3.0,92.0,8279.0,3171.0,0.0,3171.0,20493.0,84.0,2.0,38.0,100.0,36.0,16.0,55.0,2328.0,1554827.0,291194.0,338811.0,241867.0,242209.0,278779.0,161969.0,229369.0,234167.0,233910.0,228860.0,223684.0,209008.0,195829.0,18901.0,9206.0,9693.0,73.0,3792.0,5684.0,5341.0,2877.0,1132.0,33.0,1221.0,2750.0,2769.0,1638.0,795.0,40.0,2571.0
133,2020,4,골목상권,2110989,대치동아우편취급국,68911967.0,68430396.0,60617003.0,60568692.0,150812234.0,99858919.0,9.0,92.0,14898.0,7952.0,0.0,7952.0,29734.0,338.0,23.0,1558.0,1652.0,677.0,500.0,114.0,618.0,7465782.0,1544382.0,1520979.0,1144211.0,1128861.0,1334922.0,792430.0,1134027.0,1150912.0,1153159.0,1107142.0,1077168.0,941055.0,902319.0,29291.0,17969.0,11322.0,140.0,4768.0,8716.0,7970.0,4868.0,2828.0,17.0,2007.0,5273.0,5502.0,3456.0,1713.0,123.0,2761.0
134,2020,4,골목상권,2110992,도곡초등학교,147434252.0,154399669.0,143971826.0,156445835.0,350545158.0,272443096.0,18.0,92.0,31467.0,13721.0,0.0,13721.0,15042.0,669.0,33.0,2048.0,1745.0,981.0,543.0,265.0,2815.0,10037264.0,2252144.0,1922791.0,1292876.0,1386528.0,1948997.0,1233929.0,1414795.0,1423078.0,1427532.0,1404975.0,1422893.0,1489208.0,1454783.0,12866.0,6862.0,6004.0,63.0,2365.0,3393.0,3003.0,2467.0,1572.0,35.0,940.0,1769.0,1666.0,1432.0,1017.0,28.0,1425.0
135,2020,4,골목상권,2110994,개포고등학교,25224779.0,37212898.0,34675009.0,33428053.0,56198716.0,44484156.0,6.0,92.0,7366.0,3039.0,0.0,3039.0,5134.0,128.0,4.0,186.0,232.0,120.0,62.0,6.0,1404.0,1631283.0,474972.0,351159.0,187929.0,180477.0,231069.0,205676.0,235061.0,238947.0,239738.0,235815.0,229489.0,226681.0,225552.0,4658.0,2965.0,1676.0,57.0,889.0,1275.0,1059.0,857.0,507.0,24.0,514.0,821.0,664.0,537.0,404.0,33.0,375.0
136,2020,4,골목상권,2110995,봉은사역 4번,12786065.0,21545893.0,27007090.0,34202947.0,69452393.0,52276911.0,3.0,92.0,11819.0,4657.0,0.0,4657.0,85418.0,217.0,2.0,110.0,155.0,92.0,132.0,91.0,4016.0,2520441.0,601628.0,570544.0,327662.0,315967.0,399030.0,305610.0,371628.0,374817.0,374907.0,366843.0,364328.0,337289.0,330631.0,80338.0,61317.0,19016.0,154.0,15900.0,21348.0,21569.0,17001.0,4361.0,88.0,10163.0,16112.0,17810.0,14553.0,2591.0,66.0,5737.0
137,2020,4,골목상권,2110996,대치2동주민센터,13180929.0,31487669.0,23506400.0,27126371.0,37145994.0,26211563.0,3.0,92.0,16827.0,6267.0,0.0,6267.0,39859.0,277.0,5.0,218.0,360.0,222.0,242.0,155.0,3995.0,4955935.0,1008644.0,954141.0,669518.0,732693.0,1002123.0,588816.0,715812.0,721662.0,722999.0,703603.0,705293.0,709154.0,677413.0,37908.0,18081.0,19821.0,265.0,7022.0,9437.0,8584.0,7750.0,4842.0,106.0,3263.0,5619.0,4641.0,2694.0,1756.0,159.0,3759.0
138,2020,4,골목상권,2110997,대청초등학교,345501211.0,407094573.0,323887420.0,362342018.0,866209782.0,656091522.0,21.0,92.0,26211.0,11788.0,0.0,11788.0,14290.0,336.0,1.0,337.0,1457.0,794.0,482.0,230.0,1775.0,6693380.0,2059417.0,1418957.0,709624.0,663662.0,936680.0,905038.0,967823.0,972516.0,975532.0,960659.0,949937.0,928977.0,937938.0,12611.0,4877.0,7690.0,31.0,3480.0,3888.0,2620.0,1655.0,901.0,3.0,781.0,1456.0,1134.0,859.0,643.0,28.0,2699.0
139,2020,4,골목상권,2110999,윗방죽마을공원,103866153.0,118135811.0,95765837.0,120559935.0,226101101.0,178708855.0,6.0,92.0,17650.0,9767.0,0.0,9767.0,732.0,32.0,0.0,2.0,31.0,77.0,257.0,304.0,1632.0,718122.0,181294.0,152018.0,86186.0,86276.0,118794.0,93557.0,103244.0,102746.0,102471.0,101154.0,100430.0,102648.0,105430.0,474.0,257.0,208.0,3.0,35.0,81.0,86.0,139.0,121.0,1.0,17.0,50.0,56.0,81.0,52.0,2.0,18.0
140,2020,4,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0.0,1134000.0,3360588.0,6230671.0,5589002.0,1199774.0,3.0,92.0,4284.0,1696.0,0.0,1696.0,333.0,,,,,,,,,324900.0,51927.0,64168.0,48884.0,53155.0,68671.0,38093.0,47732.0,47081.0,48185.0,48032.0,47866.0,43917.0,42088.0,297.0,138.0,156.0,6.0,35.0,85.0,93.0,56.0,20.0,3.0,11.0,31.0,49.0,30.0,14.0,3.0,24.0
141,2020,4,골목상권,2111002,한국교통안전공단 강남자동차검사소,0.0,29748182.0,43349686.0,34102458.0,14590353.0,0.0,3.0,92.0,,,,,886.0,,,,,,,,,17434.0,2420.0,3374.0,2900.0,3622.0,3383.0,1735.0,2670.0,2628.0,2689.0,2586.0,2461.0,2327.0,2075.0,574.0,334.0,235.0,0.0,41.0,89.0,114.0,175.0,150.0,0.0,16.0,52.0,64.0,100.0,102.0,0.0,25.0
142,2021,1,골목상권,2110949,한남IC,72980345.0,121615017.0,120311675.0,120081143.0,188455567.0,165529437.0,6.0,90.0,9278.0,3892.0,0.0,3892.0,13843.0,83.0,3.0,258.0,155.0,104.0,33.0,63.0,1902.0,3084723.0,516192.0,579564.0,497486.0,540396.0,647264.0,303822.0,450136.0,467772.0,467913.0,460307.0,454865.0,414584.0,369146.0,12163.0,7678.0,4482.0,41.0,2351.0,3690.0,3261.0,1910.0,907.0,23.0,1063.0,2371.0,2209.0,1313.0,699.0,18.0,1288.0
143,2021,1,골목상권,2110951,신사은행나무공원,20918328.0,15318544.0,22357163.0,22453313.0,53411663.0,49756739.0,3.0,90.0,6486.0,3590.0,0.0,3590.0,13198.0,123.0,7.0,453.0,370.0,130.0,97.0,65.0,161.0,4194124.0,743919.0,787157.0,676496.0,727714.0,842540.0,416301.0,622882.0,651417.0,649697.0,633203.0,616906.0,541325.0,478694.0,12926.0,7220.0,5705.0,52.0,3507.0,3777.0,2859.0,1670.0,1061.0,15.0,1315.0,2106.0,1920.0,1102.0,762.0,37.0,2192.0
144,2021,1,골목상권,2110952,논현목련공원,39674920.0,22130243.0,26149742.0,25540417.0,56685511.0,49480187.0,3.0,90.0,9570.0,6196.0,0.0,6196.0,10754.0,203.0,3.0,889.0,1123.0,151.0,145.0,96.0,171.0,2965548.0,706594.0,622026.0,396681.0,397069.0,495684.0,347491.0,438217.0,445849.0,443045.0,436990.0,426428.0,393633.0,381389.0,,,,,,,,,,,,,,,,,
145,2021,1,골목상권,2110954,국기원,6004225.0,18552505.0,17524560.0,22626569.0,35997602.0,21140609.0,3.0,90.0,4011.0,2846.0,0.0,2846.0,23832.0,54.0,2.0,285.0,228.0,55.0,39.0,53.0,105.0,3784391.0,417889.0,673283.0,693522.0,773207.0,921146.0,305342.0,564244.0,588831.0,589252.0,568770.0,568295.0,505509.0,399489.0,,,,,,,,,,,,,,,,,
146,2021,1,골목상권,2110955,논현초등학교,631948373.0,363820343.0,326677764.0,414101441.0,976795936.0,968413950.0,29.0,90.0,26182.0,16956.0,0.0,16956.0,28811.0,596.0,53.0,3171.0,2403.0,501.0,364.0,234.0,569.0,10592183.0,2512042.0,2267189.0,1436093.0,1426914.0,1730653.0,1219296.0,1565035.0,1593757.0,1583940.0,1559125.0,1519544.0,1404245.0,1366535.0,25393.0,16658.0,8723.0,83.0,5578.0,7711.0,5841.0,3882.0,2292.0,48.0,2817.0,5039.0,4258.0,2826.0,1670.0,35.0,2761.0
147,2021,1,골목상권,2110957,언북중학교,84038340.0,87337402.0,98977982.0,85082196.0,178983557.0,164133614.0,6.0,90.0,5795.0,3565.0,0.0,3565.0,29941.0,141.0,9.0,328.0,738.0,265.0,58.0,115.0,286.0,3755584.0,627518.0,788044.0,678213.0,670489.0,656671.0,334651.0,592517.0,625592.0,619895.0,600358.0,566706.0,395507.0,355008.0,28697.0,17182.0,11508.0,72.0,5858.0,8514.0,6766.0,4137.0,3343.0,15.0,2280.0,4756.0,4609.0,3001.0,2525.0,57.0,3582.0
148,2021,1,골목상권,2110958,역삼역 4번,29544758.0,58934426.0,51384288.0,41679473.0,63982728.0,43977857.0,3.0,90.0,6462.0,4390.0,0.0,4390.0,43230.0,151.0,19.0,839.0,586.0,174.0,93.0,98.0,93.0,3763014.0,492182.0,757904.0,710487.0,738904.0,757415.0,306125.0,595358.0,625609.0,619935.0,596054.0,568418.0,414801.0,342839.0,42240.0,28666.0,13570.0,63.0,7659.0,13523.0,11576.0,6973.0,2443.0,22.0,3663.0,8770.0,8848.0,5673.0,1690.0,41.0,3996.0
149,2021,1,골목상권,2110959,신구중학교,5451412.0,31615558.0,19574728.0,22495503.0,31744634.0,19778951.0,3.0,90.0,3478.0,1601.0,0.0,1601.0,12749.0,61.0,6.0,77.0,67.0,50.0,26.0,72.0,566.0,2210962.0,275301.0,407610.0,417209.0,443797.0,480579.0,186467.0,326616.0,346899.0,345576.0,336831.0,332434.0,286416.0,236192.0,12481.0,6517.0,5961.0,139.0,2815.0,3808.0,2504.0,1783.0,1429.0,50.0,1173.0,2082.0,1655.0,873.0,684.0,89.0,1642.0
150,2021,1,골목상권,2110960,은광여고,26265573.0,50321004.0,38122005.0,37019586.0,91118489.0,70123687.0,3.0,90.0,7464.0,4004.0,0.0,4004.0,27065.0,111.0,64.0,697.0,437.0,111.0,193.0,58.0,770.0,2444557.0,466760.0,537454.0,390697.0,380483.0,424000.0,245165.0,377745.0,387874.0,385458.0,373563.0,360196.0,287649.0,272073.0,25546.0,18368.0,7175.0,56.0,2951.0,5943.0,6854.0,7171.0,2568.0,40.0,1640.0,3961.0,5282.0,5652.0,1793.0,16.0,1311.0
151,2021,1,골목상권,2110961,언주역 3번,52563116.0,76847326.0,92784706.0,100555514.0,180913203.0,124207062.0,7.0,90.0,12252.0,7215.0,0.0,7215.0,26812.0,248.0,12.0,1081.0,1105.0,284.0,214.0,72.0,1126.0,6878573.0,1378590.0,1453167.0,1055324.0,1055638.0,1194708.0,741147.0,1026978.0,1066303.0,1067337.0,1048424.0,1008690.0,854139.0,806705.0,25851.0,16841.0,9010.0,70.0,5483.0,7931.0,5602.0,3658.0,3106.0,29.0,2478.0,5132.0,4147.0,2743.0,2311.0,41.0,3005.0
152,2021,1,골목상권,2110963,역삼월드메르디앙아파트,14088447.0,33751588.0,28657751.0,20727488.0,34575068.0,24952059.0,3.0,90.0,13835.0,7371.0,0.0,7371.0,27425.0,237.0,40.0,935.0,1033.0,425.0,247.0,167.0,1329.0,3716897.0,849176.0,790871.0,531426.0,521491.0,603642.0,420286.0,567531.0,570218.0,566540.0,554445.0,539503.0,459821.0,458840.0,,,,,,,,,,,,,,,,,
153,2021,1,골목상권,2110965,언주역 6번,62101570.0,72557094.0,75403508.0,84824861.0,137878112.0,118657776.0,6.0,90.0,10996.0,7155.0,0.0,7155.0,13675.0,288.0,48.0,1521.0,1074.0,383.0,165.0,81.0,446.0,4536124.0,877703.0,978719.0,730788.0,716242.0,765596.0,467073.0,696492.0,719890.0,713356.0,698429.0,667838.0,533927.0,506191.0,,,,,,,,,,,,,,,,,
154,2021,1,골목상권,2110966,논현2동주민센터,35121604.0,28330589.0,38636247.0,34145323.0,72683453.0,66822307.0,6.0,90.0,12218.0,6234.0,0.0,6234.0,29054.0,169.0,28.0,350.0,501.0,219.0,295.0,242.0,1713.0,7384420.0,1253466.0,1472319.0,1251362.0,1265226.0,1417421.0,724625.0,1123307.0,1189653.0,1187653.0,1152185.0,1105612.0,860873.0,765141.0,27422.0,17538.0,9879.0,65.0,4763.0,7773.0,7077.0,5016.0,2724.0,17.0,2089.0,4522.0,4968.0,3771.0,2171.0,48.0,2674.0
155,2021,1,골목상권,2110967,역삼역 8번,179360408.0,117580240.0,138470428.0,130293640.0,312114426.0,280637068.0,9.0,90.0,8696.0,5871.0,0.0,5871.0,61079.0,235.0,36.0,1363.0,836.0,377.0,129.0,67.0,78.0,3739488.0,708672.0,809385.0,614737.0,601500.0,630852.0,374343.0,578513.0,600515.0,595056.0,581904.0,553675.0,426809.0,403014.0,60705.0,36823.0,23879.0,115.0,10925.0,17002.0,16035.0,14106.0,2519.0,65.0,7128.0,12381.0,9947.0,5650.0,1652.0,50.0,3797.0
156,2021,1,골목상권,2110971,선정릉역 4번,256550159.0,189463290.0,220179086.0,219028437.0,505553547.0,429160889.0,9.0,90.0,16744.0,10573.0,0.0,10573.0,74745.0,469.0,103.0,2297.0,2073.0,523.0,349.0,137.0,724.0,6082022.0,1249326.0,1315351.0,954835.0,929870.0,1002688.0,629952.0,936511.0,964732.0,957952.0,937561.0,896859.0,712285.0,676124.0,73204.0,35861.0,37343.0,185.0,15399.0,20094.0,18092.0,15247.0,4186.0,90.0,8048.0,12361.0,8646.0,4171.0,2545.0,95.0,7351.0
