매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,점포수,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
0.0,2021,발달상권,2120218,코엑스,27,1,0,0,0,0,0,1,0,0.13245035107483055,0.08041628458114711,1.3718072075607453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.6490378975656,13.680229118157499,30.506154074342223,31.75024130050938,31.792814627640574,33.188273683607534,32.9470248298641,25.666985890429665,21.807004230534602,0.10406813298736686,0.0,0.02838221808746369,0.0,0.0,145396,11.206245774866913,44.66888089998661,59.73037796506733,46.05960958627232,25.316938534017613,20.67171550703605,,,,,,,,,50.827822224966226,0.0,0.014191109043731845,0.0
64327.76247,2021,발달상권,2120219,은마아파트,39,1,0,0,0,0,0,1,0,4.638783094770704,1.8662284250376846,76.6180526365352,0.08036390347052232,0.0,0.013393983911753721,0.10268720999011186,0.11608119390186555,0.04018195173526116,0.0848285647744402,0.5893352921171637,4686.309414350911,779.4316411153802,640.9735647582781,639.6609543349263,642.1165180520811,643.7371901054033,655.2069049951683,765.4170692823819,699.1927481613676,0.2544856943233207,0.0,0.026787967823507442,0.0,0.0,149660,1850.3520894409528,479.14298647516574,412.6909676276517,824.1139714449907,569.0701944586802,550.9392049034697,,,,,,,,,51.50879746330089,0.0,0.026787967823507442,0.0
21688.66163,2021,발달상권,2120220,대치역,24,1,0,0,0,0,0,1,0,3.118018461068325,0.9567926685588725,20.92937060871133,0.011256384335986733,0.0,0.0,0.0,0.0,0.0,0.0,0.7954511597430625,1893.3125889286325,265.9133192971266,270.2582836508175,270.4946677218732,260.85545060215657,272.28068070318307,271.3726657000802,291.7617298606641,256.29661494608195,0.27015322406368164,0.003752128111995578,0.030017024895964625,0.0,0.0,163253,687.6450148292056,162.00938761974507,153.53708234285904,366.93561658449556,241.10424822061185,282.07748720360354,,,,,,,,,41.46851989377513,34.759714829527034,0.01876064055997789,0.003752128111995578
41612.14864,2021,발달상권,2120221,봉은사역,19,1,0,0,0,0,0,1,0,4.440527033850889,3.1333589026740034,125.03319482183608,0.044853808422736244,0.0,0.03203843458766875,0.2691228505364175,0.08329992992793876,0.11533836451560749,0.13456142526820875,0.4997995795676325,2572.4043591654295,349.417575300033,411.43757697484205,412.7511527929365,394.1560453582536,416.4932419527762,406.54210416984625,278.65748866970773,252.3603415601492,0.21145366827861378,0.0128153738350675,0.0384461215052025,0.0,0.0,124925,291.8509160329097,426.5276796656341,600.0158029578604,543.7370887611614,336.0319173293049,374.2473621054762,,,,,,,,,154.3291394088004,48.84579737235977,0.0384461215052025,0.00640768691753375
24178.64675,2021,발달상권,2120222,삼성역,55,1,0,0,0,0,0,1,0,0.5875156319606899,0.40007766894910246,34.12000970384039,0.006300435731481928,0.0,0.001575108932870482,0.002362663399305724,0.02913951525810392,0.014175980395834342,0.006300435731481928,0.024414188459492475,726.4670166917251,51.68247430534626,123.90279398639073,125.12114074596606,114.66162987723963,125.54799526677397,120.72894948665673,64.13843574648604,52.365284027745616,0.0693047930463012,0.002362663399305724,0.011813316996528616,0.000787554466435241,0.0,356336,61.74820794085508,146.10710461306596,206.8110153314279,153.39907141778986,86.96570195611152,71.43670298694141,,,,,,,,,64.27940799597795,25.999535600426615,0.009450653597222896,0.000787554466435241
4017.104396,2021,발달상권,2120223,휘문고교사거리,6,1,0,0,0,0,0,1,0,1.7319969798203454,0.6221736723626483,51.37697189978409,0.05044651397534987,0.0,0.0,0.05044651397534987,0.10089302795069974,0.11210336438966638,0.011210336438966637,0.1905757194624328,1196.8155182240782,93.76885914373645,202.62122596610243,201.85331792003328,185.6319610928485,204.7231640484087,195.81094657943024,111.19532713811004,94.97397031092534,0.05044651397534987,0.0,0.0,0.0,0.0,133569,174.71869856951452,200.6201809117469,295.2354204566253,254.51387334207902,148.36880276972346,123.34733183794988,,,,,,,,,37.375261687514765,0.0,0.028025841097416595,0.0
171308.2491,2021,발달상권,2120224,수서역,21,1,0,0,0,0,0,1,0,16.399808608269975,12.065179060292895,342.84987087120624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5240.235814239478,886.1418469546012,822.7789500590127,828.3283802446393,803.5354035944264,829.8192719363004,815.4349280223125,602.6515526958199,537.6873276869659,1.1043642160451161,0.0,0.08282731620338371,0.0,0.0,60183,562.2042132831675,560.8237580131112,887.0253383274372,902.4036100358655,776.644134933728,1551.1623687515691,,,,,,,,,428.60375224710964,1136.722087575238,0.16565463240676742,0.027609105401127904
67732.97802,2021,전통시장,2130303,영동전통시장,3,1,0,0,0,0,0,1,0,74.71008582737184,47.62604420518976,15.831734474802087,1.242987417443139,0.0,8.504650750926741,4.710268108205579,1.242987417443139,0.7196242943091857,0.0,0.13084078078348832,26198.83831979139,4755.66985913745,3910.438415276116,3986.260647740147,3836.317112962269,4015.896084587607,4045.7932029966337,3440.065808359475,2964.197888649928,0.32710195195872077,0.0,0.0,0.0,0.0,39097,1075.0532753075317,6082.918739405155,6742.945058067462,5098.080182447839,3238.3747447817273,3961.3354790008925,,,,,,,,,0.0,0.0,0.0,0.0
56840.48107,2021,전통시장,2130310,강남개포시장,9,1,0,0,0,0,0,1,0,17.41072192580667,12.90258857001744,46.32495655259273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24368.481675407158,1541.4707019312402,3435.353069985728,3468.6199850939656,3584.1214707267723,3549.9218383725097,3609.9266478668073,3507.794109427031,3212.744553934343,4.663586230126786,0.0,0.46635862301267855,0.0,0.0,25363,5438.052450076507,2428.9511615243678,2628.3971992994566,4432.11690023816,3758.6950486078517,5682.113462786476,,,,,,,,,363.91517882422687,883.4386848603509,0.31090574867511905,0.15545287433755953
25814.17661,2021,관광특구,1001496,강남 마이스 관광특구,14,1,0,0,0,0,0,1,0,0.05124387628784733,0.03180654390280179,28.10284856834221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.4829362162962,11.04217182492269,25.712056684981604,26.62914536751239,26.15911532983765,27.54093295939271,27.178691764944134,19.711222068653,16.55177204097469,0.06007902737195895,0.001767030216822322,0.014136241734578576,0.001767030216822322,0.0,237891,9.359959058507838,36.54571894431926,49.335483653679226,37.23132666844632,20.435704457550155,16.572976403576558,,,,,,,,,67.7779780266538,0.0,0.00883515108411161,0.0
