기준_년_코드,기준_분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,점포수,시간대1,시간대2,시간대3,시간대4,시간대5,시간대6,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,직장인구비율,area,면적당편의점수(10000제곱미터),상주인구비율,시간대_1_비율,시간대_2_비율,시간대_3_비율,시간대_4_비율,시간대_5_비율,시간대_6_비율,월요일_비율,화요일_비율,수요일_비율,목요일_비율,금요일_비율,토요일_비율,일요일_비율,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수
2020,2,골목상권,2110959,신구중학교,3,42585.68132,78996.29304,70954.68864,85269.90842,123317.1172,80561.52747,365,166,271,2,0,0,0,0,0,26,56,128627,21486,25303,22198,22487,24759,12393,19330,19861,19906,20031,19985,15888,13627,8,0,0,0,0,0.0021068671429793,35959,0.83428349,0.0028376623881455,16.704113444300187,19.67160860472529,17.257651970426117,17.48233263622723,19.248680292629075,9.634835609941923,15.027949030918858,15.440770600262775,15.475755479020734,15.57293569779284,15.537173377284708,12.351994526810078,10.59419872966018,19695,20893,25837,23744,15146,23311,57.0,9.0,90.0,59.0,58.0,47.0,122.0,395.0
2020,2,골목상권,2110960,은광여고,3,94401.8022,174626.3077,113694.9487,138934.7802,291170.8938,191002.3956,719,417,1522,16,22,125,28,4,23,3,34,110849,29259,24511,14675,13867,16140,12397,16608,16343,16609,16470,16159,14261,14400,4,0,0,0,1,0.0137303899899863,25543,1.174490076,0.0064863011844942,26.395366669974468,22.11206235509567,13.238730164457955,12.509810643307562,14.560347860603162,11.183682306561176,14.98254382087344,14.743479869010995,14.983445948993676,14.858050140280923,14.57748829488764,12.865249122680405,12.990644931393156,15653,17274,24246,20358,13059,20257,89.0,49.0,549.0,384.0,94.0,179.0,50.0,700.0
2020,2,골목상권,2110961,언주역 3번,6,124104.8114,160541.7308,176873.6905,169215.6465,264883.9176,168592.4158,2169,1298,962,52,0,217,168,85,41,19,82,774686,139886,158593,126777,129921,141459,78052,119044,120786,121344,119111,117557,93061,83782,3,1,0,0,1,0.0012417934492168,63031,0.951912551,0.0027998440658537,18.057122498663976,20.471907327614023,16.364953026129296,16.770794876892055,18.260172508603485,10.07530793121342,15.366742138104986,15.591607438368577,15.66363662180548,15.37539080349974,15.174793400164711,12.012738064196332,10.81496244930204,72066,151923,197306,153599,89683,110109,182.0,23.0,870.0,832.0,197.0,156.0,114.0,936.0
2020,2,골목상권,2110963,역삼월드메르디앙아파트,3,49563.4359,80810.79487,104891.3333,70045.27106,109509.4652,79056.92674,1724,847,780,43,3,184,115,87,10,30,114,423002,127310,93088,48388,45234,56689,52294,62912,62599,62924,61681,61016,55185,56685,1,0,0,0,1,0.0018439629127049,40391,0.742739719,0.004075630848081,30.096784412366844,22.00651533562489,11.439189412816017,10.693566460678673,13.401591481836968,12.36258930217824,14.872742918473197,14.798747996463376,14.875579784492746,14.581727745968104,14.42451808738493,13.046037607387198,13.400645859830451,61647,73262,91138,79050,48995,68910,176.0,56.0,774.0,784.0,339.0,191.0,133.0,1148.0
2020,2,골목상권,2110965,언주역 6번,6,128602.7967,121864.3114,116392.0403,120480.1172,220693.7234,168034.5165,2309,1512,1139,64,26,366,202,48,44,7,1,836963,169546,183111,129330,127221,139799,87955,127957,128717,128885,128453,125700,100960,96291,2,0,0,0,2,0.0013608725833758,65107,0.921559894,0.0027587838411016,20.257287359178363,21.87802806097761,15.45229597963112,15.200313514456434,16.70312785630906,10.50882774985274,15.288250496139016,15.379054988093856,15.399127559999664,15.34751237509902,15.018585050952074,12.062659878632628,11.50480965108374,44305,183686,254426,164172,90513,99862,217.0,58.0,1311.0,770.0,228.0,113.0,63.0,398.0
2020,2,골목상권,2110966,논현2동주민센터,4,94191.66758,106988.9753,97317.06868,98452.98626,185917.4066,124709.2033,2887,1539,1637,60,28,154,199,70,147,192,53,1723890,293277,346386,287906,289405,330244,176673,261027,267526,273224,272584,270055,203667,175807,9,0,0,0,2,0.0009495965519841,93544,0.42760626,0.0016747008219782,17.01251239928302,20.093277413292032,16.700949596551983,16.78790410060967,19.156906763192545,10.248507735412351,15.141743382698431,15.518739594753724,15.849271125187803,15.812145786564107,15.665442690658915,11.81438490854985,10.198272511587165,128712,363948,447574,332131,198632,252895,99.0,32.0,241.0,295.0,117.0,171.0,234.0,1417.0
2020,2,골목상권,2110967,역삼역 8번,9,240980.7521,176061.5031,224990.293,190459.8254,318135.0855,283134.0,1307,877,377,32,7,213,85,43,8,17,6,642666,130901,139994,102736,97545,104788,66702,99056,100122,100800,100846,98827,73470,69545,7,0,0,0,3,0.0005866188657872,68671,1.310596904,0.0020337158026097,20.368433992151445,21.783321351993106,15.985908699075411,15.17817964541457,16.305203636103357,10.378952675262113,15.413293997192945,15.579165538553465,15.684663573302462,15.691821257075992,15.37766118014645,11.432065800898132,10.821328652830552,39171,142448,191909,123580,73272,72287,197.0,56.0,1256.0,699.0,222.0,112.0,54.0,23.0
2020,2,골목상권,2110971,선정릉역 4번,9,371924.0525,274731.0928,241392.6044,273017.2711,502593.9011,430825.3724,3836,2425,1542,130,41,815,550,128,40,27,36,859150,208909,188724,122131,117675,128720,92991,130148,130518,130671,129769,127781,107003,103260,7,1,1,0,4,0.0017947971832625,133221,0.675569167,0.0044648780771692,24.315777221672583,21.966362102077635,14.21532910434732,13.696676948146424,14.982249898155152,10.823604725600884,15.148460687889193,15.191526508758656,15.209334807658731,15.104347320025608,14.87295582843508,12.454519001338532,12.018855845894198,45750,188151,250700,158389,96948,119210,332.0,90.0,1823.0,1232.0,398.0,213.0,137.0,559.0
2020,2,골목상권,2110972,강남세브란스병원미래의학연구센터,3,16845.64103,78600.71795,87833.65934,118249.5495,186996.4615,125960.6337,1995,1013,2628,56,2,250,123,180,62,11,2,230597,68570,51933,27993,24976,29580,27546,34345,33720,33819,33683,33045,30564,31422,2,0,0,0,0,0.0113965055920068,46603,0.643735382,0.0086514568706444,29.735859529829096,22.52110825379341,12.139360009020066,10.831016882266464,12.827573645797646,11.945515336279309,14.893949184074382,14.62291356782612,14.665845609439843,14.606868259344225,14.330195102278,13.254292120018906,13.62636981400452,30218,41728,49028,39867,30187,39568,201.0,43.0,860.0,616.0,432.0,243.0,105.0,1194.0
2020,2,골목상권,2110974,언주중학교,6,111817.1337,128076.3553,139077.7308,117895.9249,213883.2912,157431.4231,1479,770,292,57,6,206,166,43,19,10,85,720058,184523,158038,92589,91043,109892,83971,106813,106261,105432,106551,104688,94825,95488,2,0,0,0,0,0.0004055228884339,35150,1.706970128,0.0020540012054584,25.626130117296107,21.94795419257893,12.85854750589536,12.643842579347774,15.26154837526977,11.661699474209025,14.833943932294344,14.757283441056138,14.642153826497308,14.7975579744965,14.538828816567554,13.169078046490698,13.261153962597458,110945,122924,166764,135870,75549,108005,203.0,32.0,803.0,609.0,178.0,84.0,42.0,1744.0
2020,2,골목상권,2110975,매봉역 1번,6,119627.3718,267911.3608,286871.2106,311460.3498,513341.0714,318737.9414,944,361,10837,25,2,22,46,17,9,24,130,283473,56061,61079,40469,40296,53845,31722,41270,41215,40986,40819,40489,39086,39610,11,0,0,0,0,0.0382293904534117,52363,1.145847259,0.0033301231510584,19.776486649522177,21.546672875370845,14.27613917374847,14.215110433797928,18.994754350502514,11.190483749775112,14.558705767392308,14.539303566829997,14.458519859034194,14.399607722781358,14.283194519407491,13.788262021427084,13.973112077693466,27948,51001,45936,43927,50456,64206,60.0,38.0,56.0,62.0,44.0,36.0,50.0,1721.0
2020,2,골목상권,2110976,언북초등학교,6,47249.66484,86183.19048,85469.11722,84926.57875,179192.9524,129322.4139,2011,1046,578,52,0,99,133,75,92,46,31,801962,180128,163332,116866,113721,134746,93169,113576,119356,119245,119027,119735,111605,99417,2,0,0,0,0,0.0007207324037797,55724,1.076735338,0.0025076001107284,22.46091460692651,20.36655103359012,14.572510916976118,14.180347697272438,16.802042989568083,11.617632755666728,14.162267040084195,14.882999443863923,14.869158389050853,14.84197505617473,14.930258540928373,13.916494796511556,12.396722039198863,79078,151970,183950,154701,100715,131548,123.0,22.0,360.0,242.0,345.0,197.0,124.0,1557.0
2020,2,골목상권,2110977,논현로18길,9,53973.4359,66479.91941,62311.77289,61966.29792,102951.3065,79898.43101,707,335,148,14,3,35,56,14,0,0,0,137050,33211,28175,18814,18300,22181,16369,20650,20327,20501,20392,20290,17617,17273,0,0,0,0,0,0.0010798978475009,17287,5.20622433,0.0051587012039401,24.232761765778918,20.55819044144473,13.72783655600146,13.352790952207224,16.184604159066033,11.94381612550164,15.067493615468807,14.83181320685881,14.958774170010944,14.879241152863916,14.80481576067129,12.854432688799708,12.603429405326525,18321,19263,25764,25399,21445,26858,192.0,63.0,578.0,709.0,455.0,36.0,50.0,20.0
2020,2,골목상권,2110980,개포지구대옆,3,57026.40659,83424.40659,69750.93407,80600.62271,144563.2674,130463.8535,2707,1114,663,75,14,155,238,188,20,49,15,525326,140237,110004,65535,65105,80789,63657,78860,77113,78346,78004,77478,68685,66840,2,0,0,0,0,0.0012620734553401,85827,0.349540354,0.0051529907143373,26.69523305528377,20.940140027335406,12.475110693169574,12.393256758660335,15.378831430387988,12.117618393150158,15.011630873019802,14.679075469327618,14.913786867583177,14.848684435950249,14.748556134666854,13.074738352946552,12.723527866505751,82697,67512,82916,96763,84329,111109,199.0,53.0,564.0,688.0,394.0,72.0,58.0,445.0
2020,2,골목상권,2110981,국악고교사거리,9,125653.4799,176357.7534,165750.0098,153750.4408,274157.6777,199314.3492,2105,876,361,52,14,128,232,153,12,4,0,526293,143475,107727,66251,62972,81883,63984,76897,76076,76430,75497,75485,72891,73016,7,0,0,0,0,0.000685929700756,67409,1.335133291,0.0039996731858489,27.261430419937184,20.469016308406157,12.588235070578556,11.96519809307743,15.55844368061137,12.15748641916195,14.611062659013136,14.45506590435366,14.522328816837769,14.345051140714393,14.34277104198612,13.849889700224018,13.873640728643547,79356,68623,97514,97296,85243,98262,301.0,87.0,1056.0,1138.0,657.0,93.0,29.0,4.0
2020,2,골목상권,2110983,국립국악고등학교,3,163445.8242,571167.0037,637800.696,645704.9853,867282.1905,617987.3077,2836,1257,783,65,10,190,223,121,44,9,5,427251,125206,88361,48322,47339,63170,54853,62312,61417,62454,61774,61825,59139,58332,4,1,0,0,0,0.0018326463835075,56041,0.535322353,0.0066377843469061,29.305022106443285,20.68128570793281,11.309979379802506,11.079903850429842,14.785219929268743,12.838589026122818,14.584401206784769,14.374922469461746,14.617636939410325,14.458479909935845,14.47041668714643,13.841746420722243,13.652864475448858,87101,53344,56394,75953,71066,83393,232.0,55.0,660.0,823.0,528.0,68.0,48.0,74.0
2020,2,골목상권,2110984,포이초등학교(개포목련어린이공원),12,62985.95513,106792.4973,127461.8654,121917.7839,218679.9762,139067.3297,4522,1948,1556,107,30,399,353,203,44,16,34,941374,322638,215219,102491,88664,108491,103872,135345,135835,136195,135457,135210,131041,132294,14,0,0,0,1,0.0016529030969625,137097,0.875292676,0.0048036168409155,34.2730944343056,22.86222054146386,10.8873837603333,9.418573276933504,11.5247499930952,11.034084221573998,14.37738879552654,14.429440371202093,14.467682345167807,14.389286298538096,14.363048055289395,13.920184751225335,14.053288066167111,169428,105315,158439,164282,144619,199292,246.0,56.0,864.0,884.0,564.0,117.0,32.0,198.0
2020,2,골목상권,2110985,청담근린공원,3,178933.9414,195088.5714,190617.7692,196104.3919,355071.0403,338011.1429,980,472,1338,27,0,21,42,45,27,6,98,319715,73633,69137,45262,44018,51687,35980,46757,47462,47676,47644,47127,43101,39949,1,0,0,0,0,0.0041849772453591,43265,0.693401133,0.0030652299704424,23.030824327917053,21.624571884334483,14.15698356348623,13.76788702438109,16.166585865536494,11.253772891481477,14.624587523262903,14.845096413993714,14.912031027633986,14.902022113444788,14.740315593575527,13.481069077146834,12.495191029510655,24851,50621,72416,59941,44088,67799,71.0,0.0,34.0,160.0,103.0,60.0,74.0,1718.0
2020,2,골목상권,2110988,청담역 3번,3,68559.49084,119257.8059,105634.0183,113308.7692,228672.9267,149153.4176,1340,480,1594,19,0,0,4,5,19,12,305,192689,35463,43018,28905,29253,34543,21506,27690,27690,27833,27804,27718,27434,26520,5,0,0,0,0,0.0082723974902563,79185,0.378859633,0.0069542111900523,18.40426801737515,22.32509380400542,15.000856302124149,15.181458204671776,17.92681471178946,11.160989989049712,14.370306556160443,14.370306556160443,14.44451940691996,14.429469248374325,14.384837743721748,14.237449984171386,13.763110504491694,25672,25500,35029,34594,27799,44095,51.0,2.0,43.0,114.0,20.0,33.0,98.0,1634.0
2020,2,골목상권,2110989,대치동아우편취급국,9,97075.72039,82469.98779,74715.66911,79028.25519,167700.5824,103288.9133,1575,908,444,59,2,306,232,96,26,6,3,586170,127669,117606,88879,86052,102960,63002,88984,88872,89154,88817,87638,73179,69523,7,2,0,0,3,0.0007574594400941,40587,2.217458792,0.0026869338246583,21.780200283194297,20.06346281795384,15.162666120749954,14.680382824095398,17.56487025948104,10.748076496579491,15.18057901291434,15.161471927938994,15.209580838323353,15.152088984424314,14.950952795264172,12.484262244741288,11.860552399474557,96847,96873,122373,121346,76952,71779,267.0,23.0,1531.0,1214.0,598.0,358.0,72.0,581.0
2020,2,골목상권,2110992,도곡초등학교,18,90904.48779,99011.28632,85248.03785,94265.31197,197148.6917,150045.9383,8040,3724,2179,203,18,727,607,317,115,78,65,1814591,484082,354613,199747,209499,327201,239448,252023,251908,250298,250202,251043,280412,278706,8,2,0,0,1,0.0012008215625449,138866,1.296213616,0.0044307505107211,26.677196128493968,19.54231008530297,11.007824903793749,11.54524628414888,18.03166664003073,13.195700849392509,13.888694477157662,13.882356960879893,13.793631732991072,13.78834128462006,13.834687816703598,15.453179256372373,15.359163580112542,607665,215215,213547,334069,221662,222435,438.0,39.0,1437.0,1175.0,703.0,299.0,289.0,2447.0
2020,2,골목상권,2110994,개포고등학교,6,37018.18681,50145.94139,53241.54762,55469.02015,80492.63553,80914.75092,1706,744,494,54,3,101,106,56,31,2,22,615454,194130,131455,66596,63071,82072,78129,87890,88653,88839,89645,87754,87350,85320,17,1,0,0,4,0.0008026595001413,61589,0.974199938,0.0027719374640509,31.54256857539313,21.35902926944987,10.820629973970435,10.247882051298715,13.33519645659952,12.694531191608146,14.280514871948188,14.404488393933583,14.434709986449027,14.56567022068262,14.258417363442272,14.192774764645286,13.862936953858451,112476,68514,77393,98331,95238,163500,56.0,3.0,101.0,106.0,56.0,31.0,2.0,1998.0
2020,2,골목상권,2110995,봉은사역 4번,3,43051.22344,79799.10989,101198.6703,127196.7216,213059.3516,195686.5165,2888,1115,5085,70,1,58,47,25,43,75,644,600618,156621,134440,71248,68788,91920,77600,85690,85374,85930,85961,85286,85812,86567,7,0,0,0,0,0.0084662797318761,122756,0.24438724,0.004808380701211,26.0766410597085,22.38361154677349,11.86244834487145,11.452870210350008,15.304236636264648,12.920025706855274,14.266971685830262,14.214359210013686,14.306930528222598,14.312091878698274,14.19970763446983,14.2872840973797,14.412987955738924,118034,71209,100590,109284,84437,117065,130.0,1.0,90.0,128.0,75.0,121.0,137.0,3153.0
2020,2,골목상권,2110996,대치2동주민센터,3,49571.69963,87611.54945,83426.26374,107389.4359,170459.8755,98322.35531,1545,729,1959,92,0,39,67,112,103,152,254,739989,161196,145801,97370,103838,141555,90229,108530,106433,107016,105923,106954,104704,100428,4,1,0,0,0,0.0026473366495988,112840,0.265863169,0.0020878688737265,21.783567053023763,19.70313072221344,13.158303704514529,14.032370751457115,19.129338409084458,12.193289359706698,14.666434230779108,14.38305163995681,14.461836594868302,14.314131696552243,14.45345809194461,14.149399518100944,13.571553090654051,264137,76415,77092,146294,93958,82092,213.0,11.0,283.0,411.0,292.0,187.0,251.0,3437.0
2020,2,골목상권,2110997,대청초등학교,23,198618.1424,216400.0406,163104.1839,179155.8892,388504.1581,341383.2456,7401,3439,1724,121,1,177,379,105,30,36,11,2682702,888592,575741,265756,240192,342574,369849,387281,388518,390665,385777,386155,370960,373345,51,0,2,0,6,0.000642635671051,236963,0.970615666,0.0027587857316988,33.12302298205317,21.461235724280968,9.906281055443356,8.953361200759533,12.769737376719442,13.786436212445514,14.43622884688646,14.482339074559905,14.562370326633372,14.380165966998945,14.3942562386728,13.827849682894335,13.916752587503195,399026,352320,381152,399396,425307,725502,159.0,1.0,280.0,990.0,573.0,399.0,272.0,876.0
2020,2,골목상권,2110999,윗방죽마을공원,6,222434.5733,245190.7692,199047.1612,213703.8846,420216.8974,357812.9322,3125,2339,268,2,0,1,9,6,1,0,0,86956,22007,18346,10684,11033,14260,10627,12080,11932,12112,11919,12074,13294,13546,4,0,1,0,0,0.0030820184921109,239796,0.250212681,0.0359377156262937,25.30820184921109,21.09802658815953,12.28667372004232,12.688026128156768,16.399098394590368,12.22112332673996,13.892083352500114,13.721882331293989,13.92888357330144,13.70693224159345,13.885183311099864,15.288191729150377,15.577993467960807,13896,13244,20237,15183,9451,14945,13.0,0.0,1.0,50.0,193.0,286.0,393.0,1363.0
2020,2,골목상권,2111000,대왕초등학교(세곡동사거리서남측),3,0.0,5817.619048,29846.58242,18415.68864,31215.42857,18392.04396,458,199,39,0,0,0,0,0,0,0,0,62217,3589,11215,11988,13915,16277,5233,8964,9090,9034,8912,9002,9012,8202,5,0,0,0,0,0.0006268383239307,52892,0.567193526,0.0073613321118022,5.768519857916647,18.02562000739348,19.268045710979315,22.36526994229873,26.16165999646399,8.410884484947843,14.407637783885432,14.610154780847678,14.520147226642235,14.324059340694664,14.46871433852484,14.484787116061526,13.182892135589952,17473,4735,6517,8803,7897,16791,3.0,0.0,0.0,41.0,118.0,222.0,298.0,222.0
2020,2,골목상권,2111002,한국교통안전공단 강남자동차검사소,3,0.0,84374.91941,146250.7985,130293.3516,75346.7033,0.0,317,0,317,0,0,0,0,0,0,0,0,354,0,12,54,198,90,0,48,18,18,39,27,126,78,3,0,0,0,0,0.8954802259887006,59240,0.506414585,0.8954802259887006,0.0,3.389830508474576,15.254237288135592,55.932203389830505,25.42372881355932,0.0,13.559322033898304,5.084745762711865,5.084745762711865,11.016949152542372,7.627118644067797,35.59322033898305,22.033898305084744,54,0,0,36,0,264,,,,,,,,
2020,2,발달상권,2120185,논현역,51,153285.978,209536.0414,160165.9002,139588.7518,266873.7322,209294.7341,3692,2342,12764,52,6,305,363,153,42,33,58,3028997,550994,614172,472941,480763,573293,336835,462128,462424,466963,466451,464487,376152,330392,164,1,11,0,17,0.0042139361643474,321182,1.587884751,0.0012188853273872,18.190641984789025,20.27641493207157,15.61378238406971,15.872019681762644,18.926826272855337,11.120347758680516,15.256799528028589,15.266571739754117,15.416423324288536,15.39952003914167,15.334680093773615,12.418368192507288,10.90763708250619,191220,670867,786311,570246,357722,452632,,,,,,,,
2020,2,발달상권,2120186,가로수길,27,155156.9764,159346.9349,176349.0431,179962.2434,288692.7367,218490.3834,3386,1870,6518,60,0,228,140,83,43,50,63,2278717,343868,388942,367106,408022,518118,252663,329692,335708,341089,341708,349902,312728,267892,93,3,4,0,12,0.0028603815217071,256687,1.051864722,0.0014859238773397,15.09042149595584,17.06846440343404,16.110205874621553,17.90577768103718,22.73726838391955,11.087949929719224,14.468317039807928,14.732325251446316,14.968466904841629,14.995631313585672,15.355219625780649,13.723863033452597,11.75626459977259,250504,554530,515824,377620,239496,340745,,,,,,,,
2020,2,발달상권,2120187,신논현역,79,223109.3852,189516.9024,158256.2505,160820.5942,288756.8224,239529.9675,4994,3515,13076,59,6,382,176,64,11,73,41,3260348,536639,615274,512688,543492,692159,360097,480810,485731,489641,490372,505023,440644,368127,216,3,6,0,37,0.0040106148178047,382392,2.065942802,0.0015317383297733,16.459561985407692,18.871421087564887,15.724947152880612,16.6697542716299,21.229604937877795,11.044741236211594,14.747198765285177,14.8981335734713,15.018059421877664,15.040480341362333,15.48984954980266,13.515244384955224,11.291033963245642,224892,935355,845600,551235,334817,368451,,,,,,,,
2020,2,발달상권,2120188,압구정역,42,43457.55913,156470.539,126352.4665,118292.4712,174158.0102,102561.102,1137,583,8579,20,3,56,37,13,14,48,50,1660566,175643,301448,317436,344013,376506,145517,254865,257129,256859,255906,264352,211100,160354,359,1,16,1,7,0.0051663107639202,251745,1.668354883,0.0006847062989366,10.577297138445566,18.153328443434347,19.116132692106184,20.716611083208974,22.673353543309933,8.763096438202396,15.348080112443588,15.484419167922262,15.468159651588676,15.4107695809742,15.91939134006116,12.71253295563079,9.65658697094846,224888,298888,345637,314382,206534,270237,,,,,,,,
2020,2,발달상권,2120190,강남을지병원,33,135165.4422,256564.4595,258047.3553,213475.0663,302459.7706,204201.2208,2273,1327,11703,48,5,226,191,43,47,33,2,1471786,230248,289968,261548,270733,281870,137419,227867,231093,233573,233564,231675,171069,142944,115,0,4,0,10,0.0079515636104705,295195,1.117905114,0.0015443821316414,15.644122175370605,19.701777296427604,17.77079004692258,18.394861752999415,19.15156143624141,9.33688729203838,15.482345938879702,15.701535413436464,15.870038171310233,15.869426669366336,15.741079205808454,11.62322511560784,9.712281540930542,97892,324691,399562,298782,158147,192710,,,,,,,,
2020,2,발달상권,2120191,학동역,52,114065.8159,228169.7415,191841.1714,145585.1913,221058.5486,154325.5011,4551,3003,13862,80,24,327,510,52,38,13,150,1791444,308965,380193,301839,303732,324310,172404,279556,280111,282827,279314,275979,208351,185307,77,4,7,0,4,0.0077378918905642,366286,1.419655679,0.0025404087428912,17.246701543559272,21.22271195750467,16.848921875313994,16.954590821705843,18.10327311375628,9.623744867269084,15.60506496435278,15.63604555877828,15.787655098345246,15.591556308765442,15.405393637758143,11.630338430897083,10.344001821993878,124425,399975,484917,332732,195299,254096,,,,,,,,
2020,2,발달상권,2120192,뱅뱅사거리,66,125723.4131,222989.3611,208013.482,181598.4078,299247.0591,212486.2546,6563,4491,27462,46,13,413,511,102,46,147,175,1790853,299526,392471,310239,304529,313122,170966,288247,287168,287651,287472,280573,188806,170935,112,1,18,0,19,0.0153345919514332,317599,2.078092185,0.003664734068067,16.725325864266914,21.91531074856507,17.323532417233576,17.004689943842404,17.484517154674336,9.5466238714177,16.095514260522776,16.035263642521187,16.062234030375468,16.05223879346881,15.667003377720004,10.542797203343882,9.54489285273554,127700,364389,488258,373163,218469,218874,,,,,,,,
2020,2,발달상권,2120193,도산공원교차로,21,66811.24019,194587.8655,209946.4579,172082.3579,209738.1439,99762.69545,1196,602,6384,32,0,75,50,39,26,49,68,631089,82013,123147,122469,122982,125438,55042,97573,100300,101969,102652,101278,71194,56125,48,1,5,0,1,0.0101158473685961,185023,1.134994028,0.001895136819054,12.995472904772546,19.51341252976997,19.405979188355367,19.4872672475673,19.87643581174763,8.721749230298737,15.461052244612093,15.893162454107108,16.157625944993494,16.26585156768697,16.048132672253836,11.281134673556345,8.89335735530171,42012,129470,173460,129148,71755,85245,,,,,,,,
2020,2,발달상권,2120194,언주역(차병원),50,99323.00352,144323.9492,142590.4152,130486.2396,203643.0132,122541.6095,2556,1687,12628,60,8,410,314,72,26,36,66,1737586,290175,372180,298409,297096,312122,167602,271696,271942,275619,274060,269250,198571,176445,95,1,3,0,15,0.0072675539512864,242446,2.062314907,0.0014710063271688,16.699892839836416,21.419371472836453,17.173768665263186,17.098204060115584,17.962967012855767,9.645680846876068,15.636405910268614,15.650563482900989,15.86217890797923,15.772456730199252,15.495635899460517,11.427981118632404,10.154605297234207,90548,384168,491596,350772,192065,228439,,,,,,,,
2020,2,발달상권,2120195,성수대교남단,12,61782.02473,123389.2821,136238.0458,121054.1062,156932.7903,84895.89469,455,237,5611,8,6,26,12,18,24,23,1,1032391,135622,173375,185162,198995,230533,108704,147384,155683,156485,158832,162865,141580,109564,92,0,10,0,4,0.0054349563295301,126829,0.946155848,0.0004407244929488,13.136689490706525,16.79354043187126,17.935259024923695,19.27515834601425,22.330008688568576,10.529344017915692,14.275986520610893,15.079848623244487,15.157532369034602,15.384868717375491,15.775515284422278,13.713796420154766,10.61264579020933,103065,234562,244483,182883,113444,153956,,,,,,,,
2020,2,발달상권,2120196,서울세관,19,82848.81781,184427.3968,162172.0891,132539.0093,194050.2331,110992.5003,1385,903,9687,26,0,23,28,11,29,6,32,781786,127177,161095,138614,137479,142802,74618,122796,124640,125931,125574,123801,84705,74339,51,4,7,0,3,0.0123908588795399,185479,1.024374727,0.001771584551271,16.267495196895315,20.606022620000868,17.73042750829511,17.58524711366026,18.266123977661405,9.544555671245073,15.707111664828991,15.942981839019884,16.108116543401906,16.06245187301896,15.83566346800787,10.834806455986676,9.508868155735712,59274,157055,212853,157419,87324,107859,,,,,,,,
2020,2,발달상권,2120197,역삼역,146,133894.5561,262912.6966,240667.1134,242652.079,289454.7914,188435.1138,5436,3697,58694,100,12,790,427,188,113,21,37,3522285,462567,746992,688144,692846,642988,288746,588106,588542,590814,588836,567712,325655,272618,254,8,25,0,46,0.0166636146705902,562806,2.594144341,0.0015433163415226,13.132582968158454,21.20759677311745,19.536863144237334,19.670356033086478,18.254854448177817,8.197689851900115,16.69671818152137,16.70909650979407,16.77360009198574,16.717443364179786,16.117719037499807,9.245560765241882,7.739805268454994,142851,850013,1044156,683814,410677,390773,,,,,,,,
2020,2,발달상권,2120198,구역삼세무서,40,137095.497,157246.2681,156815.1401,126350.1192,212538.6772,162999.1766,7479,5101,11531,137,51,840,608,173,167,48,49,2181186,449825,460128,339685,333807,367309,230432,339243,337045,338547,337337,327717,252001,249298,78,1,3,0,34,0.0052865734513241,291469,1.372358638,0.0034288685146521,20.622954667781656,21.095312366758268,15.5734082283675,15.303921811344836,16.839875187168815,10.56452773857892,15.553144023480804,15.452373158455996,15.52123477777686,15.465760370734086,15.024715911435338,11.553393429079408,11.429470022272287,150463,519282,599226,393331,237777,281108,,,,,,,,
2020,2,발달상권,2120199,경복아파트교차로,13,273641.257,464699.4768,418204.503,280079.0862,424562.2249,350544.1234,737,485,3830,17,4,139,35,8,1,2,46,537700,98168,115077,89045,86008,95053,54350,81703,83201,82852,82786,81797,65175,60187,19,0,2,0,6,0.0071229310024177,112742,1.153075163,0.0013706527803607,18.257020643481496,21.401710991259066,16.560349637344242,15.995536544541569,17.677701320438906,10.10786684024549,15.194904221684954,15.47349823321555,15.408592151757484,15.396317649246791,15.212386088897151,12.121071229310024,11.19341640319881,36288,107306,153899,106020,61845,72342,,,,,,,,
